#gene ID (SGD database)	Initial_Footprint_1_rpkm	5min_Footprint_1_rpkm	30min_Footprint_1_rpkm	Initial_Footprint_2_rpkm	5min_Footprint_2_rpkm	30min_Footprint_2_rpkm	Initial_mRNA_1_rpkm	5min_mRNA_1_rpkm	30min_mRNA_1_rpkm	5min_mRNA_2_rpkm	30min_mRNA_2_rpkm
orf	rdens.init.rpkm1	rdens.5min.rpkm1	rdens.30min.rpkm1	rdens.init.rpkm2	rdens.5min.rpkm2	rdens.30min.rpkm2	mrna.init.rpkm1	mrna.5min.rpkm1	mrna.30min.rpkm1	mrna.5min.rpkm2	mrna.30min.rpkm2
YDR388W	148.5094476	140.1841513	215.2785566	125.2932591	119.6511522	205.2722406	72.31330125	94.90272273	251.8648111	112.0468082	257.0064832
YDR389W	20.08969032	13.83906597	26.74942459	18.60965494	11.5872543	21.37321998	22.19119831	16.94607774	27.35196664	17.51531853	30.83502031
YDR390C	30.22560929	30.08695642	27.12806677	27.19838994	24.51315056	21.66562774	32.3993723	30.27860579	34.64214297	26.90049929	33.55673189
YDR391C	19.0024416	23.527549	187.1536021	30.31436291	31.44093379	209.4018784	28.21759466	33.80214923	198.4040088	39.18393246	201.4386315
YDR392W	25.25284962	28.05906556	45.24262862	22.38460483	25.16278364	36.46729794	33.07553717	29.11844753	64.68341822	28.67999147	51.80838999
YDR393W	7.804982112	10.31453121	18.80453187	7.825984936	9.630883961	17.1999371	17.85792835	16.51703034	23.14975763	16.11870023	26.69905227
YDR394W	124.6272033	147.167375	392.3180676	156.1969963	149.9845161	333.003035	94.02167745	118.9689864	282.4999768	107.8370653	282.0000065
YDR395W	94.36253332	83.37405754	27.60344414	76.23623907	67.20348751	21.34779714	48.43365519	45.21555413	31.27254929	54.41027143	29.28547383
YDR397C	119.378629	105.9642266	91.78402463	73.20052684	98.83516279	63.44279042	194.7274102	163.4964464	129.3478501	177.3980072	96.17217261
YDR398W	56.75957303	58.23184856	4.14163721	46.82678275	53.03406359	2.634542058	76.81443611	54.32133587	8.94259232	75.19764669	9.190898878
YDR399W	193.0035728	117.5478419	7.037856305	127.7273648	95.01090555	7.950501419	241.0353773	130.6269895	7.841268064	181.6919166	12.35712482
YDR400W	34.98356761	44.47450129	51.58335107	34.98657207	27.72173191	30.99024701	47.40293861	48.84468091	48.49959018	30.41020834	39.74034681
YDR402C	0.115393983	0.059807341	0.830745916	0.027536501	0	0.518085128	0.775498358	0.75361298	2.879583276	0.941979102	2.079898868
YDR403W	1.464762807	3.199356306	13.9346494	0.948742731	1.525659081	9.282055666	4.762122608	3.568287356	13.81586957	3.789969692	9.429058402
YDR404C	96.52595752	72.67885849	102.1391454	77.26371633	43.91084725	76.4374827	102.2730827	114.3030007	108.398736	120.5976671	114.5762471
YDR405W	24.33028778	24.15456023	58.9345399	19.53486636	21.17626202	45.97137043	35.10271106	35.22729266	66.03553025	28.55629386	54.42875653
YDR406W	24.16238216	20.1281673	88.9289759	15.28604962	11.58655399	64.69242451	6.195194006	5.109872714	38.17140246	5.17354224	45.99292706
YDR406W-A	0	0	0	0	0.092336412	0	0	0	2.627017087	1.104889872	4.967927807
YDR407C	14.26791509	7.9328013	15.04414013	12.56499571	8.557111692	13.72862374	17.57484607	14.78840536	34.77915785	15.5537428	37.94243097
YDR408C	60.40769163	46.75617213	34.10885221	65.50537918	38.11816527	30.3185318	99.06587275	88.93170904	80.93140713	117.507572	69.1095404
YDR409W	5.380492692	5.702624253	12.83923373	6.174494459	6.511147138	11.24242746	4.579929114	8.729870686	13.87087984	7.710990499	15.0571229
YDR410C	33.78531101	28.54546511	44.97417207	26.42778718	21.02619253	32.30628445	77.34572731	87.98026368	99.42109597	61.2732717	99.438684
YDR411C	48.44273068	40.61409318	77.0219288	33.67819202	26.00137532	42.75522694	41.0433229	40.20037848	83.01649584	31.87953303	60.98395797
YDR412W	67.99419656	62.53014897	14.97528823	62.70955116	66.34128238	12.74796175	115.4887274	73.77336709	25.95413874	87.02461541	16.70138888
YDR414C	19.06188427	18.14357588	16.30272362	16.05887559	11.72270974	11.1956677	31.83684865	26.09832614	30.08300745	30.17500044	23.20638702
YDR415C	22.4795923	28.69760445	49.96632755	21.7148821	26.34407391	38.1686708	17.66795038	21.99201975	30.63010389	21.16753406	31.13557876
YDR416W	10.6296238	11.03493674	16.138691	8.914054081	9.572679692	9.84528867	16.94128468	15.79666669	17.65276793	17.59492568	19.678832
YDR419W	7.205869978	5.465440173	8.751539573	6.451766072	4.48870962	6.068018062	20.13301739	11.8606423	23.26911728	15.91618734	19.98611598
YDR420W	3.104324202	2.978651168	3.644391108	3.173950488	3.059850259	4.168550606	5.47598859	5.077869839	5.191262299	9.540887412	8.714426871
YDR421W	4.622675428	5.059618502	14.81391268	4.91489376	4.50513146	13.29832122	9.069077232	13.68849148	46.53245958	16.377494	47.21658208
YDR422C	15.41846439	8.409961585	14.7839515	14.54051591	7.728101538	15.99113436	17.02985746	16.68472461	34.70008905	18.4810242	34.33298757
YDR423C	21.19521966	24.29077804	72.18177276	25.6396508	34.34702084	67.33456124	40.8562232	45.73437825	122.0457008	61.74183269	124.4318322
YDR424C	146.1667867	205.0690148	168.4929078	116.1255803	119.9744029	156.943904	164.3020682	146.1195222	216.4133741	155.4561532	113.7469121
YDR425W	8.780294445	10.04615325	45.12800581	9.314554605	10.98657895	28.7583285	9.207605639	10.48450753	38.85984314	13.47306935	37.4430715
YDR427W	113.4535087	146.9851083	421.9746498	121.83341	141.6389362	321.4067978	112.3847111	156.7016613	334.5253409	105.5547655	347.4322345
YDR428C	36.35373061	40.13194642	35.94651305	31.95077126	33.29010328	24.04549383	48.99636853	45.56892866	43.68988725	42.91514669	32.47464678
YDR429C	319.5048507	313.9563684	137.0979031	281.9228801	313.542871	112.9964387	444.8229406	372.7104155	256.8803423	369.6870071	168.4308623
YDR430C	25.46236595	25.18034931	52.61004859	24.54973454	23.99826575	50.83682336	16.82661941	17.38736567	52.94021323	16.86208236	61.57436176
YDR432W	439.7173399	406.0307327	428.410953	374.7899825	399.712152	404.8144343	95.02425508	133.9529703	233.1893104	153.2834466	254.9696747
YDR434W	50.578218	32.28443984	43.48306283	49.58143781	30.0436304	37.04986822	52.36757015	63.22754478	87.01199262	62.16749124	83.96057354
YDR435C	17.64474178	19.21386687	58.1678238	21.37892169	16.41443687	53.51731757	40.18014602	42.74391243	150.0450278	42.82911889	134.6901323
YDR436W	7.115205501	7.254545159	27.15145716	7.199853777	5.629841445	23.44741669	10.64190565	12.30114513	44.11934072	11.66411531	43.01650875
YDR437W	15.17270116	11.92258418	29.36331025	9.849769638	10.39256327	13.53629725	7.475603362	2.84127907	10.34772852	8.989630286	10.90702947
YDR438W	0.273106688	0.242653674	1.685274292	0.111722627	0.17300544	0.672641224	13.10997964	9.116179384	22.66325529	14.17269397	18.6162428
YDR439W	6.531250562	8.853260425	10.0469801	6.940229048	7.7259363	10.42108477	18.62122115	15.37251617	20.48898405	16.31936385	15.91571303
YDR440W	12.36723995	9.490471157	9.54761655	10.56178184	9.172718243	8.754916042	22.81369183	18.85276537	14.88589913	17.80420477	16.05463146
YDR441C	50.2448948	53.82794793	71.87690658	56.05180417	53.25947703	103.5064388	78.61049494	38.06740601	71.74567101	78.30597298	80.96512964
YDR443C	5.629787774	3.444345429	8.019435317	5.261987529	3.170312939	6.079902582	4.686555051	5.566361223	11.50330765	6.916775148	15.70554604
YDR444W	7.023081118	6.216126544	5.408590182	5.24385281	5.305958669	4.31503712	23.55606773	21.31953895	20.00301154	17.04309504	12.82020241
YDR446W	0.146560344	0.202561328	0	0.155438842	0.049991778	0.087735059	0.537245463	0.425401641	0.474097027	0.299098741	0.192120111
YDR448W	18.82645656	21.01098896	20.62157256	18.63813625	14.75650811	13.19418788	22.40286334	18.6593045	18.779357	22.28943393	15.43503071
YDR449C	56.90843467	49.5770093	4.497892512	41.19007309	45.89972844	2.820535076	87.14744216	59.75020542	6.989013102	64.36728828	8.938324029
YDR451C	29.12828427	16.18279717	20.506701	24.20884027	12.44410727	12.57234271	19.32699909	9.659093594	14.86562416	11.9895482	15.77947845
YDR452W	38.02366628	33.9662201	53.40797166	43.62382631	32.22161852	50.83106781	54.38852896	57.1497455	146.1311641	61.59258811	152.491604
YDR453C	30.26565616	1054.154936	12849.26496	78.49772339	857.4374297	12292.05904	99.04367516	682.8093432	7794.311543	750.2247234	9028.060398
YDR454C	440.7092693	388.3133404	106.2901205	399.8254517	329.5609938	120.0501499	612.3975607	485.9387084	182.6795977	480.4651706	150.2889934
YDR456W	40.92612194	36.01185203	75.05372905	46.0571673	38.81244776	52.96934547	48.77478571	59.33180397	132.9665511	72.77925526	120.5508209
YDR457W	28.27277413	21.00946189	14.6754842	26.87684904	23.28051416	12.46843619	6.024734072	9.395254016	11.45288054	10.97639281	16.88162538
YDR458C	13.95401134	14.42109253	26.76872346	15.63899604	17.16490959	27.1155679	28.56194136	20.22093037	44.85883587	22.97785506	41.9505568
YDR459C	3.123236667	3.916943225	3.701209448	2.723561483	1.65719087	4.016297	36.27819146	25.85321405	35.06692523	29.27257498	34.06717546
YDR460W	26.97201112	24.9781976	40.52204628	24.13354953	23.61530402	46.81575153	26.59985417	30.13630041	62.32123511	35.01965034	51.03066589
YDR461C-A	14.09541541	22.91917686	59.69170832	22.51189231	20.45735816	60.15729158	39.51196177	57.75942836	107.2851733	59.78767711	100.3561121
YDR462W	47.79457776	64.3102775	119.1057808	46.68104068	53.84608624	119.547842	45.48470018	66.86246165	93.97477236	39.85954449	82.83318166
YDR463W	39.71193045	37.09570812	49.50050753	38.89637711	37.07306956	38.98909954	33.54006253	42.31158353	50.5137857	44.02986138	54.93108746
YDR464W	8.9038195	7.847013089	4.327459716	8.397280558	9.550191874	4.530560872	13.86340695	10.26397716	7.474013442	15.33402293	9.886439439
YDR465C	80.67574308	102.8696768	17.65304682	63.86864667	79.69126902	6.306355966	136.9485905	88.63094411	27.13145554	115.284927	12.5086104
YDR466W	9.115880301	7.666716178	17.60283527	8.45435275	6.644523967	13.38107954	14.18833248	14.51074973	31.16206714	20.001187	32.79668584
YDR468C	46.73958039	57.99647879	72.90578003	46.27600863	51.60336829	74.26115089	64.33387244	68.82998546	108.0594924	66.06857122	89.20053232
YDR469W	33.98191043	30.82174117	33.23954163	36.3147264	35.49817281	26.40103708	91.50732372	66.06928122	52.35971239	72.17667271	45.75600798
YDR470C	12.65054657	11.10701699	33.52168848	16.11813643	15.26073836	29.60005287	16.89719807	12.33468512	24.96558507	14.02480863	28.97445799
YDR471W	707.7185352	495.8317034	59.77274744	755.6322952	694.7326348	56.59955081	941.9346771	665.245867	57.78713562	807.3476477	82.7934721
YDR472W	30.58784531	65.91930139	67.85345579	26.15332934	47.0584176	37.47092023	38.53116839	80.4694533	79.85652853	74.54333462	58.00886219
YDR473C	8.990600696	8.693978595	19.69269455	9.071280317	11.02158432	16.81791331	15.70424537	17.77670108	30.2820299	15.88511133	23.80813036
YDR475C	4.82514174	4.111370712	15.6636032	5.524852867	4.234487311	13.71318726	10.11259217	10.42466526	25.2420207	10.35697835	25.19799608
YDR476C	74.92079798	67.54381068	146.8012313	110.1788901	89.6318387	122.1062674	98.34851779	84.99006901	183.1484519	172.3954863	240.8414373
YDR477W	51.82659493	46.10608328	88.84340438	50.73964597	43.18894775	86.27606657	28.51449011	36.73224344	72.12363575	39.56756559	81.27764622
YDR478W	11.9283016	15.66182181	10.30492671	12.06896603	16.81748903	13.13872223	27.98432705	19.61954649	14.99340364	23.53170883	10.52846557
YDR479C	9.167185601	8.952757695	39.39186573	8.951151828	9.708126494	30.88548765	19.59467895	26.97490378	96.8401709	23.39824928	79.02020888
YDR480W	13.1439305	18.41682021	21.97062547	10.95986443	12.02787661	16.58858672	21.54328293	47.42585963	56.30010931	43.10337575	37.4303735
YDR481C	79.21768127	68.0156278	64.57177165	68.98578737	55.33909788	42.89693082	78.06416321	78.7826036	79.2277599	58.89318362	67.69715918
YDR482C	27.46039614	31.65711303	32.64094209	22.25122168	20.4405236	24.24301979	71.81142258	50.09541691	42.161431	50.80341026	38.51987437
YDR483W	156.9963781	140.9380188	108.194122	162.8099571	129.7653415	99.56508557	227.2375395	234.6604061	205.3030801	212.7663681	197.9594787
YDR484W	10.45418301	11.62181754	21.08787393	9.861666679	10.66824366	18.46352119	13.3293365	14.10399027	22.89504377	12.19130402	26.69862814
YDR485C	9.34512223	9.561594095	17.65879705	8.799204	8.950094194	13.76122862	13.44504255	12.63487495	28.09051525	17.80234489	26.80993608
YDR486C	49.57051709	49.16163436	104.1670896	51.74933168	52.05081816	107.5492039	53.20348901	62.41363088	124.443008	62.4749678	113.1881605
YDR487C	149.990282	511.9837506	751.1892525	176.5272625	420.268042	557.6123687	313.7631305	743.0460322	1101.87166	665.6112367	813.8930943
YDR488C	6.104664392	4.200450339	5.051584134	4.705160664	3.599152862	3.014896716	18.68034825	10.50168997	21.92412415	14.60632043	16.69458106
YDR489W	15.35585221	12.10774859	16.91476292	14.11283703	11.02532051	15.31670832	15.13366858	20.31288318	24.49938446	22.29625536	21.84532113
YDR490C	10.09159968	5.397877466	14.04769579	12.50072927	6.06987104	17.81374865	10.70726492	8.964680826	35.8725006	14.25513752	43.73466088
YDR492W	58.70312958	55.93989339	18.72350961	45.54190038	42.78789056	24.45434859	63.78455351	52.50544328	19.25126807	62.36460645	33.66632158
YDR493W	42.13789484	61.75327845	116.4622293	28.3399869	41.23635545	98.48150673	36.57438945	35.00544604	70.70594413	43.88687563	55.4273584
YDR494W	28.57961381	29.50030459	75.02832033	26.33608503	24.92502519	60.32381458	43.73743526	45.02570043	119.1977602	39.83766716	87.74849014
YDR495C	8.372941841	7.339640007	17.9608248	7.812263037	7.870106667	14.27772734	13.76728096	10.7058447	20.11779706	9.670044325	24.9866077
YDR496C	98.60542312	98.44588815	4.663603033	78.66265496	94.12283324	3.952898147	102.7794376	76.57994998	6.237686292	92.77059287	7.365596866
YDR497C	115.4628363	63.66753453	33.69666064	113.3041903	56.54737686	36.11926729	107.6439004	106.6414226	76.04675911	129.0998723	85.99253613
YDR498C	17.28167498	22.27539199	23.07978515	16.35228442	16.36443479	24.41037861	35.71433976	27.04346704	35.62526268	27.06455048	30.5827093
YDR499W	4.276681865	3.515912905	5.308404409	4.492748039	4.23800015	5.01875636	17.63663592	14.25932146	20.36813448	13.01646846	18.96902339
YDR500C	1173.840113	788.450563	130.6227736	1266.686763	605.0357243	82.19808341	1999.073925	1173.269612	173.8910027	1404.493662	219.3325253
YDR501W	5.796264972	4.359490086	29.24233181	5.32679158	3.558793978	30.61819493	5.270657323	5.360225107	42.90675111	6.272096529	43.96291756
YDR502C	182.065455	140.3397682	47.64649367	283.6229202	221.3586503	89.97680174	115.3982319	93.94803703	54.79207067	127.5985472	94.28635903
YDR503C	11.72044752	12.54469291	29.04173138	14.9165545	9.632025096	32.757415	26.84391211	24.525627	64.39012994	27.70149406	53.09466725
YDR504C	2.226616299	1.154028976	0	0.265669064	0.379749752	0	11.05283751	18.17693278	38.58596526	11.64413868	54.17990079
YDR505C	23.2638266	18.06916349	67.39908508	22.13324815	15.65943342	55.45971024	11.48586706	15.74634869	33.87803215	14.42915124	39.48627909
YDR506C	6.68242749	5.266301307	15.04754884	8.679445741	6.237065343	12.78995285	5.87226608	8.668512935	16.75171587	6.445084288	14.7895404
YDR507C	37.02928452	23.72675254	15.38464576	34.44243658	23.47552738	16.88198053	15.85568961	13.7149966	18.79619847	17.08115267	25.30502917
YDR508C	128.38526	113.2900242	61.35752344	126.8068022	108.0341881	64.05246351	90.53548346	58.51033824	46.13307007	71.66191903	62.70677223
YDR510W	605.3072621	772.0285784	880.2949365	576.4356657	572.4239002	720.4577296	876.5304615	761.2507292	1032.537953	932.6450495	862.1318489
YDR511W	29.44552597	39.61147139	74.74420902	29.52210815	36.38115797	60.82456641	46.05367729	50.52090544	77.83376926	42.19801251	75.13932057
YDR512C	57.49492786	195.127895	230.1589916	51.51956779	119.9935559	193.1387859	63.27969356	135.7315446	189.8828656	110.5556615	182.7808931
YDR513W	240.3488101	2697.226415	6313.948382	230.6679647	1479.593109	5121.380411	212.6611008	987.8761468	3074.957412	1011.12732	2304.537058
YDR514C	17.56877664	15.6963305	10.94347986	15.50482907	14.45829771	8.368224411	29.89699474	18.32751092	17.79121229	23.74369107	17.35887623
YDR515W	19.5388265	22.39409925	55.50326548	16.50721771	18.70450689	35.20355126	20.22535306	26.2815459	41.88686431	25.28634618	47.43549533
YDR516C	52.02989693	70.31433567	791.0609727	76.97371356	73.46872025	702.0869567	30.66894253	43.17205075	399.8298072	45.07131656	424.2158119
YDR517W	59.38062274	48.56661294	56.77579018	66.16993383	34.6487177	56.83785339	76.30104056	97.09823759	270.4115048	136.3807097	228.2314648
YDR518W	55.3151059	40.85532429	33.26697454	71.41978635	56.14968345	32.80398157	39.49082592	40.0798173	35.12118973	46.4304512	44.04069465
YDR519W	117.6690806	141.2598909	145.9604392	137.1410158	104.6099602	134.0279497	182.0372524	138.1814102	170.9583763	169.431992	130.6984384
YDR520C	7.854617274	6.683382769	8.120893872	5.78597449	6.020633691	5.731950032	10.6639364	11.42513654	14.09926649	10.54101784	13.44823462
YDR522C	0.140249962	0.116303843	0	0.044623855	0.09567861	0.010074899	0	0	0.038887204	0	0.183848084
YDR523C	0.230283696	0	0.138155123	0.100746559	0.05891238	0.144746872	0.492420661	0.125327723	0.877950149	0.469960441	1.132011434
YDR524C	15.67420684	12.51210363	19.2639858	13.12498391	10.66297331	15.37410896	28.24514589	29.7633987	25.6698211	27.80243639	27.38278878
YDR524C-B	3326.145882	7877.218971	6781.779208	3320.547649	4007.094946	4379.813701	3970.973892	2507.296913	2021.339161	3367.627752	1969.231774
YDR525W-A	72.26960329	187.8676742	480.9919957	76.79733574	120.9448711	228.04109	22.42147037	29.90826749	61.0540216	52.42702441	69.20120662
YDR527W	29.80380668	26.66279896	11.50560396	24.91293497	28.69709736	14.05590431	66.34267096	47.67322764	31.9321002	59.23658747	25.81926321
YDR528W	12.30860951	5.173437063	7.93059917	12.00633756	3.715358818	6.56482817	31.60432513	14.78004523	19.72888551	22.16001819	25.99260521
YDR529C	75.00913656	87.99470939	131.5786475	49.50300219	46.1395949	108.1159746	78.73021177	84.82568631	115.5649659	40.04447693	96.13739973
YDR530C	11.11849944	13.53158121	30.24621616	13.09060608	13.83426617	29.0377863	20.40601316	21.03573967	49.1755714	24.16034242	57.119045
YDR531W	66.2512603	69.28656635	69.14884086	55.30997047	67.53985509	49.35916729	98.12399537	109.6320901	117.7702077	113.9159065	115.3820319
YDR532C	7.956785984	12.39108616	18.82526781	9.449080211	15.15032814	19.81739273	17.98412543	20.33021782	32.98917676	22.64188781	28.64641601
YDR533C	20.53364517	107.6912023	735.2687662	25.62105526	79.2619373	847.3854352	46.16879065	96.87390733	726.1287932	63.7111171	781.344774
YDR534C	192.5888333	272.4773391	251.3001741	645.4688661	1081.045904	458.0565168	64.40068909	87.29111023	128.8921743	627.8441958	345.1686077
YDR535C	0	0.61298796	1.892139494	0.062718216	0.134474975	0.106200991	0	0.429114623	2.459494444	1.810255974	1.42117778
YDR536W	0.098192396	0.458027649	0.353454008	0.039052802	0.159093918	0.440855047	0.14997639	0.285010292	0.51048513	0.050097491	0.740119857
YDR538W	15.20577156	16.02247225	12.36433443	10.49582867	8.873103512	10.17835478	26.4878811	21.24720007	43.29357571	26.28724472	29.734227
YDR539W	30.8734069	41.14211374	55.88511717	29.21995941	32.76713231	48.90019128	43.81201238	33.31007323	72.52576493	39.07178546	55.73437988
